nodes,rho,network,beta,lambda,media,factor,physical_infectivity,hidden_infectivity,aware,infected
40,0.2,hiv,0.3,0.2,0,0.01,0.0,0.0,0.9619047619047618,0.23333333333333334
40,0.2,hiv,0.7,0.1,0,0.01,0.1,0.1,0.9535714285714286,0.43452380952380953
40,0.2,hiv,0.4,0.2,0,0.01,0.0,0.4,0.9464285714285714,0.8440476190476192
40,0.2,hiv,0.8,0.7,0,0.01,0.1,0.9,0.8369047619047618,0.8154761904761905
40,0.2,hiv,0.7,0.8,0,0.01,0.1,0.3,0.9142857142857143,0.6535714285714286
40,0.2,hiv,0.2,0.9,0,0.01,0.0,0.2,0.8880952380952382,0.5297619047619048
40,0.2,hiv,0.7,0.7,0,0.01,0.1,0.5,0.8821428571428571,0.725
40,0.2,hiv,0.3,0.6,0,0.01,0.0,0.6,0.8952380952380953,0.8380952380952381
40,0.2,hiv,0.4,0.8,0,0.01,0.0,0.8,0.9071428571428571,0.8821428571428571
40,0.2,hiv,0.3,0.3,0,0.01,0.0,0.0,0.9619047619047618,0.23333333333333334
40,0.2,hiv,0.7,0.2,0,0.01,0.1,0.1,0.9535714285714286,0.43452380952380953
40,0.2,hiv,0.0,0.2,0,0.01,0.2,0.1,0.5678571428571428,0.052380952380952375
40,0.2,hiv,0.4,0.3,0,0.01,0.0,0.4,0.9464285714285714,0.8440476190476192
40,0.2,hiv,0.7,0.9,0,0.01,0.1,0.3,0.9142857142857143,0.6535714285714286
40,0.2,hiv,0.2,1.0,0,0.01,0.0,0.2,0.8880952380952382,0.5297619047619048
40,0.2,hiv,0.8,0.4,0,0.01,0.1,0.7,0.8607142857142857,0.7880952380952382
40,0.2,hiv,0.3,0.4,0,0.01,0.0,0.0,0.9619047619047618,0.23333333333333334
40,0.2,hiv,0.7,0.3,0,0.01,0.1,0.1,0.9535714285714286,0.43452380952380953
40,0.2,hiv,0.4,0.4,0,0.01,0.0,0.4,0.9464285714285714,0.8440476190476192
40,0.2,hiv,0.7,0.8,0,0.01,0.1,0.5,0.8821428571428571,0.725
40,0.2,hiv,0.4,0.9,0,0.01,0.0,0.8,0.9071428571428571,0.8821428571428571
40,0.2,hiv,0.3,0.0,0,0.01,0.0,0.2,0.911904761904762,0.6261904761904762
40,0.2,hiv,0.3,0.7,0,0.01,0.0,0.6,0.8952380952380953,0.8380952380952381
40,0.2,hiv,0.7,1.0,0,0.01,0.1,0.3,0.9142857142857143,0.6535714285714286
40,0.2,hiv,0.0,0.3,0,0.01,0.2,0.1,0.5678571428571428,0.052380952380952375
40,0.2,hiv,0.8,0.8,0,0.01,0.1,0.9,0.8369047619047618,0.8154761904761905
40,0.2,hiv,0.3,0.5,0,0.01,0.0,0.0,0.9619047619047618,0.23333333333333334
40,0.2,hiv,0.7,0.4,0,0.01,0.1,0.1,0.9535714285714286,0.43452380952380953
40,0.2,hiv,0.4,0.5,0,0.01,0.0,0.4,0.9464285714285714,0.8440476190476192
40,0.2,hiv,0.8,0.0,0,0.01,0.1,0.3,0.9273809523809524,0.6142857142857142
40,0.2,hiv,0.3,0.1,0,0.01,0.0,0.2,0.911904761904762,0.6261904761904762
40,0.2,hiv,0.8,0.5,0,0.01,0.1,0.7,0.8607142857142857,0.7880952380952382
40,0.2,hiv,0.4,0.3,0,0.01,0.0,1.0,0.8214285714285714,0.8214285714285714
40,0.2,hiv,0.7,0.9,0,0.01,0.1,0.5,0.8821428571428571,0.725
40,0.2,hiv,0.7,0.5,0,0.01,0.1,0.1,0.9535714285714286,0.43452380952380953
40,0.2,hiv,0.3,0.6,0,0.01,0.0,0.0,0.9619047619047618,0.23333333333333334
40,0.2,hiv,0.4,1.0,0,0.01,0.0,0.8,0.9071428571428571,0.8821428571428571
40,0.2,hiv,0.8,0.1,0,0.01,0.1,0.3,0.9273809523809524,0.6392857142857145
40,0.2,hiv,0.0,0.4,0,0.01,0.2,0.1,0.5678571428571428,0.052380952380952375
40,0.2,hiv,0.4,0.6,0,0.01,0.0,0.4,0.9464285714285714,0.8440476190476192
40,0.2,hiv,0.3,0.2,0,0.01,0.0,0.2,0.911904761904762,0.6261904761904762
40,0.2,hiv,0.3,0.8,0,0.01,0.0,0.6,0.8952380952380953,0.8380952380952381
40,0.2,hiv,0.7,0.6,0,0.01,0.1,0.1,0.9535714285714286,0.43452380952380953
40,0.2,hiv,0.8,0.2,0,0.01,0.1,0.3,0.9273809523809524,0.6392857142857145
40,0.2,hiv,0.3,0.7,0,0.01,0.0,0.0,0.9619047619047618,0.23333333333333334
40,0.2,hiv,0.8,0.9,0,0.01,0.1,0.9,0.8369047619047618,0.8154761904761905
40,0.2,hiv,0.5,0.0,0,0.01,0.0,0.8,0.9345238095238095,0.9190476190476191
40,0.2,hiv,0.4,0.7,0,0.01,0.0,0.4,0.9464285714285714,0.8440476190476192
40,0.2,hiv,0.8,0.6,0,0.01,0.1,0.7,0.8607142857142857,0.7880952380952382
40,0.2,hiv,0.3,0.3,0,0.01,0.0,0.2,0.911904761904762,0.6261904761904762
40,0.2,hiv,0.7,1.0,0,0.01,0.1,0.5,0.8821428571428571,0.725
40,0.2,hiv,0.0,0.5,0,0.01,0.2,0.1,0.5678571428571428,0.052380952380952375
40,0.2,hiv,0.8,0.3,0,0.01,0.1,0.3,0.9273809523809524,0.6392857142857145
40,0.2,hiv,0.7,0.7,0,0.01,0.1,0.1,0.9535714285714286,0.43452380952380953
40,0.2,hiv,0.3,0.8,0,0.01,0.0,0.0,0.9619047619047618,0.23333333333333334
40,0.2,hiv,0.4,0.8,0,0.01,0.0,0.4,0.9464285714285714,0.8440476190476192
40,0.2,hiv,0.8,0.0,0,0.01,0.1,0.5,0.8892857142857141,0.7452380952380953
40,0.2,hiv,0.8,0.4,0,0.01,0.1,0.3,0.9273809523809524,0.6392857142857145
40,0.2,hiv,0.3,0.4,0,0.01,0.0,0.2,0.911904761904762,0.6261904761904762
40,0.2,hiv,0.5,0.1,0,0.01,0.0,0.8,0.9214285714285715,0.9059523809523808
40,0.2,hiv,0.3,0.9,0,0.01,0.0,0.6,0.8952380952380953,0.8380952380952381
40,0.2,hiv,0.7,0.8,0,0.01,0.1,0.1,0.9535714285714286,0.43452380952380953
40,0.2,hiv,0.3,0.9,0,0.01,0.0,0.0,0.9619047619047618,0.23333333333333334
40,0.2,hiv,0.4,0.9,0,0.01,0.0,0.4,0.9464285714285714,0.8440476190476192
40,0.2,hiv,0.8,0.7,0,0.01,0.1,0.7,0.8607142857142857,0.7880952380952382
40,0.2,hiv,0.0,0.6,0,0.01,0.2,0.1,0.5678571428571428,0.052380952380952375
40,0.2,hiv,0.8,0.5,0,0.01,0.1,0.3,0.9273809523809524,0.6392857142857145
40,0.2,hiv,0.8,1.0,0,0.01,0.1,0.9,0.8369047619047618,0.8154761904761905
40,0.2,hiv,0.3,0.5,0,0.01,0.0,0.2,0.911904761904762,0.6261904761904762
40,0.2,hiv,0.8,0.1,0,0.01,0.1,0.5,0.8785714285714286,0.6988095238095239
40,0.2,hiv,0.4,0.4,0,0.01,0.0,1.0,0.8214285714285714,0.8214285714285714
40,0.2,hiv,0.3,1.0,0,0.01,0.0,0.0,0.9619047619047618,0.23333333333333334
40,0.2,hiv,0.7,0.9,0,0.01,0.1,0.1,0.9535714285714286,0.43452380952380953
40,0.2,hiv,0.4,1.0,0,0.01,0.0,0.4,0.9464285714285714,0.8440476190476192
40,0.2,hiv,0.5,0.2,0,0.01,0.0,0.8,0.9261904761904761,0.9095238095238096
40,0.2,hiv,0.9,0.0,0,0.01,0.1,0.9,0.8821428571428571,0.8583333333333334
40,0.2,hiv,0.8,0.6,0,0.01,0.1,0.3,0.9273809523809524,0.6392857142857145
40,0.2,hiv,0.3,0.6,0,0.01,0.0,0.2,0.911904761904762,0.6261904761904762
40,0.2,hiv,0.4,0.0,0,0.01,0.0,0.0,0.9619047619047618,0.24285714285714294
40,0.2,hiv,0.0,0.7,0,0.01,0.2,0.1,0.5678571428571428,0.052380952380952375
40,0.2,hiv,0.3,1.0,0,0.01,0.0,0.6,0.8952380952380953,0.8380952380952381
40,0.2,hiv,0.5,0.0,0,0.01,0.0,0.4,0.9273809523809524,0.8107142857142856
40,0.2,hiv,0.7,1.0,0,0.01,0.1,0.1,0.9535714285714286,0.43452380952380953
40,0.2,hiv,0.8,0.7,0,0.01,0.1,0.3,0.9273809523809524,0.6392857142857145
40,0.2,hiv,0.8,0.8,0,0.01,0.1,0.7,0.8607142857142857,0.7880952380952382
40,0.2,hiv,0.8,0.2,0,0.01,0.1,0.5,0.9023809523809525,0.7357142857142858
40,0.2,hiv,0.5,0.3,0,0.01,0.0,0.8,0.9261904761904761,0.9095238095238096
40,0.2,hiv,0.3,0.7,0,0.01,0.0,0.2,0.911904761904762,0.6261904761904762
40,0.2,hiv,0.9,0.1,0,0.01,0.1,0.9,0.8761904761904761,0.855952380952381
40,0.2,hiv,0.8,0.0,0,0.01,0.1,0.1,0.9488095238095237,0.4035714285714286
40,0.2,hiv,0.4,0.1,0,0.01,0.0,0.0,0.9619047619047618,0.24285714285714294
40,0.2,hiv,0.5,0.1,0,0.01,0.0,0.4,0.9273809523809524,0.8107142857142856
40,0.2,hiv,0.8,0.8,0,0.01,0.1,0.3,0.9273809523809524,0.6392857142857145
40,0.2,hiv,0.4,0.0,0,0.01,0.0,0.6,0.9023809523809525,0.8273809523809523
40,0.2,hiv,0.0,0.8,0,0.01,0.2,0.1,0.5678571428571428,0.052380952380952375
40,0.2,hiv,0.8,0.9,0,0.01,0.1,0.3,0.9273809523809524,0.6392857142857145
40,0.2,hiv,0.8,0.1,0,0.01,0.1,0.1,0.9535714285714288,0.35714285714285715
40,0.2,hiv,0.5,0.2,0,0.01,0.0,0.4,0.9273809523809524,0.8107142857142856
40,0.2,hiv,0.3,0.8,0,0.01,0.0,0.2,0.911904761904762,0.6261904761904762
40,0.2,hiv,0.4,0.2,0,0.01,0.0,0.0,0.9619047619047618,0.24285714285714294
40,0.2,hiv,0.8,0.9,0,0.01,0.1,0.7,0.8607142857142857,0.7880952380952382
40,0.2,hiv,0.8,0.3,0,0.01,0.1,0.5,0.9023809523809525,0.7357142857142858
40,0.2,hiv,0.5,0.4,0,0.01,0.0,0.8,0.9261904761904761,0.9095238095238096
40,0.2,hiv,0.8,1.0,0,0.01,0.1,0.3,0.9273809523809524,0.6392857142857145
40,0.2,hiv,0.8,0.2,0,0.01,0.1,0.1,0.9535714285714288,0.35714285714285715
40,0.2,hiv,0.5,0.3,0,0.01,0.0,0.4,0.9273809523809524,0.8107142857142856
40,0.2,hiv,0.3,0.9,0,0.01,0.0,0.2,0.911904761904762,0.6261904761904762
40,0.2,hiv,0.4,0.3,0,0.01,0.0,0.0,0.9619047619047618,0.24285714285714294
40,0.2,hiv,0.9,0.2,0,0.01,0.1,0.9,0.8595238095238096,0.8416666666666667
40,0.2,hiv,0.4,0.5,0,0.01,0.0,1.0,0.8214285714285714,0.8214285714285714
40,0.2,hiv,0.9,0.0,0,0.01,0.1,0.3,0.9416666666666667,0.6523809523809524
40,0.2,hiv,0.0,0.9,0,0.01,0.2,0.1,0.5678571428571428,0.052380952380952375
40,0.2,hiv,0.8,0.3,0,0.01,0.1,0.1,0.9535714285714288,0.35714285714285715
40,0.2,hiv,0.5,0.4,0,0.01,0.0,0.4,0.9273809523809524,0.8107142857142856
40,0.2,hiv,0.4,0.1,0,0.01,0.0,0.6,0.894047619047619,0.8392857142857143
40,0.2,hiv,0.5,0.5,0,0.01,0.0,0.8,0.9261904761904761,0.9095238095238096
40,0.2,hiv,0.8,1.0,0,0.01,0.1,0.7,0.8607142857142857,0.7880952380952382
40,0.2,hiv,0.4,0.4,0,0.01,0.0,0.0,0.9619047619047618,0.24285714285714294
40,0.2,hiv,0.3,1.0,0,0.01,0.0,0.2,0.911904761904762,0.6261904761904762
40,0.2,hiv,0.8,0.4,0,0.01,0.1,0.5,0.9023809523809525,0.7357142857142858
40,0.2,hiv,0.9,0.1,0,0.01,0.1,0.3,0.9380952380952381,0.6392857142857142
40,0.2,hiv,0.8,0.4,0,0.01,0.1,0.1,0.9535714285714288,0.35714285714285715
40,0.2,hiv,0.5,0.5,0,0.01,0.0,0.4,0.9273809523809524,0.8107142857142856
40,0.2,hiv,0.9,0.0,0,0.01,0.1,0.7,0.898809523809524,0.8392857142857143
40,0.2,hiv,0.4,0.5,0,0.01,0.0,0.0,0.9619047619047618,0.24285714285714294
40,0.2,hiv,0.4,0.0,0,0.01,0.0,0.2,0.930952380952381,0.6452380952380952
40,0.2,hiv,0.9,0.3,0,0.01,0.1,0.9,0.8476190476190478,0.8190476190476191
40,0.2,hiv,0.9,0.2,0,0.01,0.1,0.3,0.9380952380952381,0.6392857142857142
40,0.2,hiv,0.0,1.0,0,0.01,0.2,0.1,0.5678571428571428,0.052380952380952375
40,0.2,hiv,0.8,0.5,0,0.01,0.1,0.1,0.9535714285714288,0.35714285714285715
40,0.2,hiv,0.5,0.6,0,0.01,0.0,0.4,0.9273809523809524,0.8107142857142856
40,0.2,hiv,0.5,0.6,0,0.01,0.0,0.8,0.9261904761904761,0.9095238095238096
40,0.2,hiv,0.4,0.2,0,0.01,0.0,0.6,0.8964285714285714,0.8416666666666667
40,0.2,hiv,0.8,0.5,0,0.01,0.1,0.5,0.9023809523809525,0.7357142857142858
40,0.2,hiv,0.9,0.1,0,0.01,0.1,0.7,0.8761904761904763,0.7904761904761903
40,0.2,hiv,0.9,0.3,0,0.01,0.1,0.3,0.9380952380952381,0.6392857142857142
40,0.2,hiv,0.4,0.6,0,0.01,0.0,0.0,0.9619047619047618,0.24285714285714294
40,0.2,hiv,0.4,0.1,0,0.01,0.0,0.2,0.930952380952381,0.6452380952380952
40,0.2,hiv,0.8,0.6,0,0.01,0.1,0.1,0.9535714285714288,0.35714285714285715
40,0.2,hiv,0.5,0.7,0,0.01,0.0,0.4,0.9273809523809524,0.8107142857142856
40,0.2,hiv,0.9,0.4,0,0.01,0.1,0.3,0.9380952380952381,0.6392857142857142
40,0.2,hiv,0.1,0.0,0,0.01,0.2,0.1,0.8869047619047619,0.11071428571428572
40,0.2,hiv,0.8,0.7,0,0.01,0.1,0.1,0.9535714285714288,0.35714285714285715
40,0.2,hiv,0.5,0.7,0,0.01,0.0,0.8,0.9261904761904761,0.9095238095238096
40,0.2,hiv,0.4,0.7,0,0.01,0.0,0.0,0.9619047619047618,0.24285714285714294
40,0.2,hiv,0.5,0.8,0,0.01,0.0,0.4,0.9273809523809524,0.8107142857142856
40,0.2,hiv,0.4,0.2,0,0.01,0.0,0.2,0.930952380952381,0.6452380952380952
40,0.2,hiv,0.9,0.4,0,0.01,0.1,0.9,0.8476190476190478,0.8190476190476191
40,0.2,hiv,0.8,0.6,0,0.01,0.1,0.5,0.9023809523809525,0.7357142857142858
40,0.2,hiv,0.9,0.5,0,0.01,0.1,0.3,0.9380952380952381,0.6392857142857142
40,0.2,hiv,0.9,0.2,0,0.01,0.1,0.7,0.8821428571428575,0.8071428571428572
40,0.2,hiv,0.8,0.8,0,0.01,0.1,0.1,0.9535714285714288,0.35714285714285715
40,0.2,hiv,0.4,0.3,0,0.01,0.0,0.6,0.8964285714285714,0.8416666666666667
40,0.2,hiv,0.4,0.6,0,0.01,0.0,1.0,0.8214285714285714,0.8214285714285714
40,0.2,hiv,0.5,0.9,0,0.01,0.0,0.4,0.9273809523809524,0.8107142857142856
40,0.2,hiv,0.4,0.8,0,0.01,0.0,0.0,0.9619047619047618,0.24285714285714294
40,0.2,hiv,0.4,0.3,0,0.01,0.0,0.2,0.930952380952381,0.6452380952380952
40,0.2,hiv,0.9,0.6,0,0.01,0.1,0.3,0.9380952380952381,0.6392857142857142
40,0.2,hiv,0.5,0.8,0,0.01,0.0,0.8,0.9261904761904761,0.9095238095238096
40,0.2,hiv,0.1,0.1,0,0.01,0.2,0.1,0.8869047619047619,0.11071428571428572
40,0.2,hiv,0.8,0.9,0,0.01,0.1,0.1,0.9535714285714288,0.35714285714285715
40,0.2,hiv,0.5,1.0,0,0.01,0.0,0.4,0.9273809523809524,0.8107142857142856
40,0.2,hiv,0.4,0.9,0,0.01,0.0,0.0,0.9619047619047618,0.24285714285714294
40,0.2,hiv,0.9,0.5,0,0.01,0.1,0.9,0.8476190476190478,0.8190476190476191
40,0.2,hiv,0.4,0.4,0,0.01,0.0,0.2,0.930952380952381,0.6452380952380952
40,0.2,hiv,0.8,0.7,0,0.01,0.1,0.5,0.9023809523809525,0.7357142857142858
40,0.2,hiv,0.9,0.7,0,0.01,0.1,0.3,0.9380952380952381,0.6392857142857142
40,0.2,hiv,0.8,1.0,0,0.01,0.1,0.1,0.9535714285714288,0.35714285714285715
40,0.2,hiv,0.9,0.3,0,0.01,0.1,0.7,0.8821428571428575,0.8071428571428572
40,0.2,hiv,0.6,0.0,0,0.01,0.0,0.4,0.9511904761904763,0.8702380952380951
40,0.2,hiv,0.4,0.4,0,0.01,0.0,0.6,0.8964285714285714,0.8416666666666667
40,0.2,hiv,0.5,0.9,0,0.01,0.0,0.8,0.9261904761904761,0.9095238095238096
40,0.2,hiv,0.4,1.0,0,0.01,0.0,0.0,0.9619047619047618,0.24285714285714294
40,0.2,hiv,0.9,0.8,0,0.01,0.1,0.3,0.9380952380952381,0.6392857142857142
40,0.2,hiv,0.4,0.5,0,0.01,0.0,0.2,0.930952380952381,0.6452380952380952
40,0.2,hiv,0.9,0.0,0,0.01,0.1,0.1,0.9511904761904763,0.4309523809523809
40,0.2,hiv,0.1,0.2,0,0.01,0.2,0.1,0.8869047619047619,0.11071428571428572
40,0.2,hiv,0.6,0.1,0,0.01,0.0,0.4,0.9511904761904763,0.8702380952380951
40,0.2,hiv,0.9,0.9,0,0.01,0.1,0.3,0.9380952380952381,0.6392857142857142
40,0.2,hiv,0.8,0.8,0,0.01,0.1,0.5,0.9023809523809525,0.7357142857142858
40,0.2,hiv,0.9,0.1,0,0.01,0.1,0.1,0.9476190476190477,0.3607142857142857
40,0.2,hiv,0.5,0.0,0,0.01,0.0,0.0,0.9619047619047618,0.2892857142857142
40,0.2,hiv,0.9,0.4,0,0.01,0.1,0.7,0.8821428571428575,0.8071428571428572
40,0.2,hiv,0.4,0.6,0,0.01,0.0,0.2,0.930952380952381,0.6452380952380952
40,0.2,hiv,0.9,0.6,0,0.01,0.1,0.9,0.8476190476190478,0.8190476190476191
40,0.2,hiv,0.5,1.0,0,0.01,0.0,0.8,0.9261904761904761,0.9095238095238096
40,0.2,hiv,0.6,0.2,0,0.01,0.0,0.4,0.9511904761904763,0.8702380952380951
40,0.2,hiv,0.9,1.0,0,0.01,0.1,0.3,0.9380952380952381,0.6392857142857142
40,0.2,hiv,0.9,0.2,0,0.01,0.1,0.1,0.9476190476190477,0.3607142857142857
40,0.2,hiv,0.4,0.5,0,0.01,0.0,0.6,0.8964285714285714,0.8416666666666667
40,0.2,hiv,0.1,0.3,0,0.01,0.2,0.1,0.8869047619047619,0.11071428571428572
40,0.2,hiv,0.5,0.1,0,0.01,0.0,0.0,0.9619047619047618,0.2892857142857142
40,0.2,hiv,0.4,0.7,0,0.01,0.0,1.0,0.8214285714285714,0.8214285714285714
40,0.2,hiv,0.4,0.7,0,0.01,0.0,0.2,0.930952380952381,0.6452380952380952
40,0.2,hiv,0.6,0.0,0,0.01,0.0,0.8,0.9345238095238095,0.9166666666666666
40,0.2,hiv,1.0,0.0,0,0.01,0.1,0.3,0.9452380952380953,0.725
40,0.2,hiv,0.6,0.3,0,0.01,0.0,0.4,0.9511904761904763,0.8702380952380951
40,0.2,hiv,0.8,0.9,0,0.01,0.1,0.5,0.9023809523809525,0.7357142857142858
40,0.2,hiv,0.9,0.3,0,0.01,0.1,0.1,0.9476190476190477,0.3607142857142857
40,0.2,hiv,0.9,0.5,0,0.01,0.1,0.7,0.8821428571428575,0.8071428571428572
40,0.2,hiv,0.5,0.2,0,0.01,0.0,0.0,0.9619047619047618,0.2892857142857142
40,0.2,hiv,0.4,0.8,0,0.01,0.0,0.2,0.930952380952381,0.6452380952380952
40,0.2,hiv,0.9,0.7,0,0.01,0.1,0.9,0.8476190476190478,0.8190476190476191
40,0.2,hiv,1.0,0.1,0,0.01,0.1,0.3,0.9357142857142858,0.694047619047619
40,0.2,hiv,0.6,0.4,0,0.01,0.0,0.4,0.9511904761904763,0.8702380952380951
40,0.2,hiv,0.9,0.4,0,0.01,0.1,0.1,0.9476190476190477,0.3607142857142857
40,0.2,hiv,0.1,0.4,0,0.01,0.2,0.1,0.8869047619047619,0.11071428571428572
40,0.2,hiv,0.6,0.1,0,0.01,0.0,0.8,0.9369047619047619,0.9166666666666666
40,0.2,hiv,0.4,0.6,0,0.01,0.0,0.6,0.8964285714285714,0.8416666666666667
40,0.2,hiv,0.5,0.3,0,0.01,0.0,0.0,0.9619047619047618,0.2892857142857142
40,0.2,hiv,0.4,0.9,0,0.01,0.0,0.2,0.930952380952381,0.6452380952380952
40,0.2,hiv,1.0,0.2,0,0.01,0.1,0.3,0.9357142857142858,0.694047619047619
40,0.2,hiv,0.6,0.5,0,0.01,0.0,0.4,0.9511904761904763,0.8702380952380951
40,0.2,hiv,0.8,1.0,0,0.01,0.1,0.5,0.9023809523809525,0.7357142857142858
40,0.2,hiv,0.9,0.5,0,0.01,0.1,0.1,0.9476190476190477,0.3607142857142857
40,0.2,hiv,0.9,0.6,0,0.01,0.1,0.7,0.8821428571428575,0.8071428571428572
40,0.2,hiv,1.0,0.3,0,0.01,0.1,0.3,0.9357142857142858,0.694047619047619
40,0.2,hiv,0.5,0.4,0,0.01,0.0,0.0,0.9619047619047618,0.2892857142857142
40,0.2,hiv,0.6,0.6,0,0.01,0.0,0.4,0.9511904761904763,0.8702380952380951
40,0.2,hiv,0.9,0.0,0,0.01,0.1,0.5,0.9047619047619045,0.7607142857142857
40,0.2,hiv,0.4,1.0,0,0.01,0.0,0.2,0.930952380952381,0.6452380952380952
40,0.2,hiv,0.9,0.6,0,0.01,0.1,0.1,0.9476190476190477,0.3607142857142857
40,0.2,hiv,0.6,0.2,0,0.01,0.0,0.8,0.9261904761904761,0.9095238095238096
40,0.2,hiv,0.9,0.8,0,0.01,0.1,0.9,0.8476190476190478,0.8190476190476191
40,0.2,hiv,0.1,0.5,0,0.01,0.2,0.1,0.8869047619047619,0.11071428571428572
40,0.2,hiv,1.0,0.4,0,0.01,0.1,0.3,0.9357142857142858,0.694047619047619
40,0.2,hiv,0.6,0.7,0,0.01,0.0,0.4,0.9511904761904763,0.8702380952380951
40,0.2,hiv,0.4,0.7,0,0.01,0.0,0.6,0.8964285714285714,0.8416666666666667
40,0.2,hiv,0.5,0.5,0,0.01,0.0,0.0,0.9619047619047618,0.2892857142857142
40,0.2,hiv,0.5,0.0,0,0.01,0.0,0.2,0.9416666666666667,0.7059523809523809
40,0.2,hiv,0.9,0.7,0,0.01,0.1,0.1,0.9476190476190477,0.3607142857142857
40,0.2,hiv,0.4,0.8,0,0.01,0.0,1.0,0.8214285714285714,0.8214285714285714
40,0.2,hiv,0.9,0.1,0,0.01,0.1,0.5,0.9000000000000001,0.7238095238095238
40,0.2,hiv,1.0,0.5,0,0.01,0.1,0.3,0.9357142857142858,0.694047619047619
40,0.2,hiv,0.9,0.7,0,0.01,0.1,0.7,0.8821428571428575,0.8071428571428572
40,0.2,hiv,0.6,0.8,0,0.01,0.0,0.4,0.9511904761904763,0.8702380952380951
40,0.2,hiv,0.9,0.8,0,0.01,0.1,0.1,0.9476190476190477,0.3607142857142857
40,0.2,hiv,0.6,0.3,0,0.01,0.0,0.8,0.9261904761904761,0.9095238095238096
40,0.2,hiv,0.5,0.1,0,0.01,0.0,0.2,0.9416666666666667,0.7059523809523809
40,0.2,hiv,0.5,0.6,0,0.01,0.0,0.0,0.9619047619047618,0.2892857142857142
40,0.2,hiv,1.0,0.6,0,0.01,0.1,0.3,0.9357142857142858,0.694047619047619
40,0.2,hiv,0.1,0.6,0,0.01,0.2,0.1,0.8869047619047619,0.11071428571428572
40,0.2,hiv,0.6,0.9,0,0.01,0.0,0.4,0.9511904761904763,0.8702380952380951
40,0.2,hiv,0.9,0.9,0,0.01,0.1,0.9,0.8476190476190478,0.8190476190476191
40,0.2,hiv,0.9,0.9,0,0.01,0.1,0.1,0.9476190476190477,0.3607142857142857
40,0.2,hiv,0.5,0.2,0,0.01,0.0,0.2,0.9416666666666667,0.7059523809523809
40,0.2,hiv,0.4,0.8,0,0.01,0.0,0.6,0.8964285714285714,0.8416666666666667
40,0.2,hiv,0.5,0.7,0,0.01,0.0,0.0,0.9619047619047618,0.2892857142857142
40,0.2,hiv,1.0,0.7,0,0.01,0.1,0.3,0.9357142857142858,0.694047619047619
40,0.2,hiv,0.9,0.2,0,0.01,0.1,0.5,0.892857142857143,0.7607142857142858
40,0.2,hiv,0.6,1.0,0,0.01,0.0,0.4,0.9511904761904763,0.8702380952380951
40,0.2,hiv,0.9,0.8,0,0.01,0.1,0.7,0.8821428571428575,0.8071428571428572
40,0.2,hiv,0.6,0.4,0,0.01,0.0,0.8,0.9261904761904761,0.9095238095238096
40,0.2,hiv,0.9,1.0,0,0.01,0.1,0.1,0.9476190476190477,0.3607142857142857
40,0.2,hiv,1.0,0.8,0,0.01,0.1,0.3,0.9357142857142858,0.694047619047619
40,0.2,hiv,0.5,0.3,0,0.01,0.0,0.2,0.9416666666666667,0.7059523809523809
40,0.2,hiv,0.5,0.8,0,0.01,0.0,0.0,0.9619047619047618,0.2892857142857142
40,0.2,hiv,0.7,0.0,0,0.01,0.0,0.4,0.9523809523809523,0.8714285714285714
40,0.2,hiv,0.1,0.7,0,0.01,0.2,0.1,0.8869047619047619,0.11071428571428572
40,0.2,hiv,1.0,0.0,0,0.01,0.1,0.1,0.9595238095238094,0.4452380952380953
40,0.2,hiv,0.9,1.0,0,0.01,0.1,0.9,0.8476190476190478,0.8190476190476191
40,0.2,hiv,1.0,0.9,0,0.01,0.1,0.3,0.9357142857142858,0.694047619047619
40,0.2,hiv,0.9,0.3,0,0.01,0.1,0.5,0.892857142857143,0.7607142857142858
40,0.2,hiv,0.5,0.9,0,0.01,0.0,0.0,0.9619047619047618,0.2892857142857142
40,0.2,hiv,0.5,0.4,0,0.01,0.0,0.2,0.9416666666666667,0.7059523809523809
40,0.2,hiv,0.7,0.1,0,0.01,0.0,0.4,0.9523809523809523,0.8714285714285714
40,0.2,hiv,0.6,0.5,0,0.01,0.0,0.8,0.9261904761904761,0.9095238095238096
40,0.2,hiv,0.4,0.9,0,0.01,0.0,0.6,0.8964285714285714,0.8416666666666667
40,0.2,hiv,0.9,0.9,0,0.01,0.1,0.7,0.8821428571428575,0.8071428571428572
40,0.2,hiv,1.0,0.1,0,0.01,0.1,0.1,0.9583333333333334,0.40238095238095234
40,0.2,hiv,1.0,0.0,0,0.01,0.1,0.9,0.8773809523809523,0.8595238095238094
40,0.2,hiv,1.0,1.0,0,0.01,0.1,0.3,0.9357142857142858,0.694047619047619
40,0.2,hiv,0.4,0.9,0,0.01,0.0,1.0,0.8214285714285714,0.8214285714285714
40,0.2,hiv,0.7,0.2,0,0.01,0.0,0.4,0.9523809523809523,0.8714285714285714
40,0.2,hiv,0.5,1.0,0,0.01,0.0,0.0,0.9619047619047618,0.2892857142857142
40,0.2,hiv,0.5,0.5,0,0.01,0.0,0.2,0.9416666666666667,0.7059523809523809
40,0.2,hiv,0.1,0.8,0,0.01,0.2,0.1,0.8869047619047619,0.11071428571428572
40,0.2,hiv,1.0,0.1,0,0.01,0.1,0.9,0.8773809523809524,0.861904761904762
40,0.2,hiv,1.0,0.2,0,0.01,0.1,0.1,0.9583333333333334,0.40238095238095234
40,0.2,hiv,0.9,0.4,0,0.01,0.1,0.5,0.892857142857143,0.7607142857142858
